XP_015804685.1	XP_073787132.1	48.826	213	102	1	61	266	36	248	1.02e-70	211	270	251	XP_073787132.1 oxidation resistance protein 1b isoform X4 [Danio rerio]
XP_015804685.1	XP_073784646.1	41.038	212	108	4	59	267	379	576	5.68e-52	170	270	578	XP_073784646.1 oxidation resistance protein 1 isoform X4 [Danio rerio]
XP_015804685.1	XP_009291343.2	41.038	212	108	4	59	267	380	577	6.46e-52	170	270	579	XP_009291343.2 oxidation resistance protein 1 isoform X3 [Danio rerio]
XP_015804685.1	XP_005158594.2	41.038	212	108	4	59	267	455	652	1.46e-51	170	270	654	XP_005158594.2 oxidation resistance protein 1 isoform X1 [Danio rerio]
XP_015804685.1	XP_688023.4	41.038	212	108	4	59	267	454	651	1.57e-51	170	270	653	XP_688023.4 oxidation resistance protein 1 isoform X2 [Danio rerio]
XP_015804685.1	NP_001038430.2	32.432	148	90	4	130	268	257	403	1.50e-20	82.4	270	450	NP_001038430.2 MTOR-associated protein MEAK7 [Danio rerio]
XP_015804685.1	XP_003201409.4	27.232	224	99	6	104	266	378	598	2.41e-19	79.0	270	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015804685.1	XP_068073362.1	27.232	224	99	6	104	266	337	557	2.64e-19	79.0	270	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015804687.1	XP_005169829.1	58.482	224	83	2	16	239	1	214	1.08e-94	269	242	216	XP_005169829.1 uncharacterized protein isoform X1 [Danio rerio]
XP_015804687.1	NP_001313526.1	61.386	202	69	1	38	239	61	253	7.40e-89	256	242	255	NP_001313526.1 uncharacterized protein LOC792958 [Danio rerio]
XP_015804687.1	XP_073781336.1	53.171	205	83	2	37	239	44	237	7.25e-79	230	242	239	XP_073781336.1 oxidation resistance protein 1a isoform X7 [Danio rerio]
XP_015804687.1	XP_073789882.1	56.190	210	81	3	30	239	516	714	4.66e-75	233	242	716	XP_073789882.1 nuclear receptor coactivator 7 isoform X4 [Danio rerio]
XP_015804687.1	XP_073789881.1	56.190	210	81	3	30	239	520	718	4.82e-75	233	242	720	XP_073789881.1 nuclear receptor coactivator 7 isoform X3 [Danio rerio]
XP_015804687.1	XP_073789880.1	56.190	210	81	3	30	239	527	725	6.53e-75	233	242	727	XP_073789880.1 nuclear receptor coactivator 7 isoform X2 [Danio rerio]
XP_015804687.1	NP_001107916.1	53.171	205	83	2	37	239	498	691	6.64e-75	232	242	693	NP_001107916.1 oxidation resistance protein 1a [Danio rerio]
XP_015804687.1	XP_073789879.1	56.190	210	81	3	30	239	531	729	7.89e-75	233	242	731	XP_073789879.1 nuclear receptor coactivator 7 isoform X1 [Danio rerio]
XP_015804687.1	XP_073781334.1	58.382	173	72	0	67	239	600	772	8.88e-75	233	242	774	XP_073781334.1 oxidation resistance protein 1a isoform X5 [Danio rerio]
XP_015804687.1	XP_073781335.1	58.382	173	72	0	67	239	574	746	9.49e-75	233	242	748	XP_073781335.1 oxidation resistance protein 1a isoform X6 [Danio rerio]
XP_015804687.1	XP_021322412.1	53.171	205	83	2	37	239	580	773	1.03e-74	233	242	775	XP_021322412.1 oxidation resistance protein 1a isoform X4 [Danio rerio]
XP_015804687.1	XP_021322410.1	53.171	205	83	2	37	239	606	799	1.30e-74	233	242	801	XP_021322410.1 oxidation resistance protein 1a isoform X2 [Danio rerio]
XP_015804687.1	XP_021322411.1	58.382	173	72	0	67	239	603	775	1.39e-74	233	242	777	XP_021322411.1 oxidation resistance protein 1a isoform X3 [Danio rerio]
XP_015804687.1	XP_021322409.1	53.171	205	83	2	37	239	609	802	1.69e-74	233	242	804	XP_021322409.1 oxidation resistance protein 1a isoform X1 [Danio rerio]
XP_015804687.1	XP_073781449.1	68.243	148	47	0	92	239	2	149	3.06e-74	215	242	151	XP_073781449.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015804687.1	XP_073781448.1	68.243	148	47	0	92	239	2	149	3.06e-74	215	242	151	XP_073781448.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015804687.1	XP_073787132.1	49.296	213	101	1	33	238	36	248	2.39e-71	211	242	251	XP_073787132.1 oxidation resistance protein 1b isoform X4 [Danio rerio]
XP_015804687.1	XP_005159516.1	56.977	172	74	0	67	238	640	811	1.09e-67	215	242	814	XP_005159516.1 oxidation resistance protein 1b isoform X2 [Danio rerio]
XP_015804687.1	XP_005159515.1	56.977	172	74	0	67	238	667	838	1.56e-67	215	242	841	XP_005159515.1 oxidation resistance protein 1b isoform X1 [Danio rerio]
XP_015804687.1	NP_001038668.1	55.682	176	74	1	67	238	571	746	1.71e-65	208	242	749	NP_001038668.1 oxidation resistance protein 1b [Danio rerio]
XP_015804687.1	XP_073784646.1	46.821	173	91	1	67	239	405	576	2.48e-52	170	242	578	XP_073784646.1 oxidation resistance protein 1 isoform X4 [Danio rerio]
XP_015804687.1	XP_009291343.2	46.821	173	91	1	67	239	406	577	2.68e-52	170	242	579	XP_009291343.2 oxidation resistance protein 1 isoform X3 [Danio rerio]
XP_015804687.1	XP_005158594.2	46.821	173	91	1	67	239	481	652	8.21e-52	170	242	654	XP_005158594.2 oxidation resistance protein 1 isoform X1 [Danio rerio]
XP_015804687.1	XP_688023.4	46.821	173	91	1	67	239	480	651	9.96e-52	170	242	653	XP_688023.4 oxidation resistance protein 1 isoform X2 [Danio rerio]
XP_015804687.1	NP_001038430.2	32.432	148	90	4	102	240	257	403	3.26e-21	83.6	242	450	NP_001038430.2 MTOR-associated protein MEAK7 [Danio rerio]
XP_015804687.1	XP_003201409.4	27.232	224	99	6	76	238	378	598	1.44e-19	79.0	242	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015804687.1	XP_068073362.1	27.232	224	99	6	76	238	337	557	1.81e-19	78.6	242	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015804687.1	NP_001410177.1	27.848	79	56	1	104	182	35	112	6.01e-06	38.1	242	449	NP_001410177.1 si:ch211-197g15.5 [Danio rerio]
XP_015804688.3	XP_005169829.1	57.143	224	86	2	1	224	1	214	5.26e-91	259	227	216	XP_005169829.1 uncharacterized protein isoform X1 [Danio rerio]
XP_015804688.3	NP_001313526.1	58.416	202	75	1	23	224	61	253	6.82e-83	240	227	255	NP_001313526.1 uncharacterized protein LOC792958 [Danio rerio]
XP_015804688.3	XP_073781336.1	51.707	205	86	2	22	224	44	237	3.53e-75	220	227	239	XP_073781336.1 oxidation resistance protein 1a isoform X7 [Danio rerio]
XP_015804688.3	XP_073781449.1	68.243	148	47	0	77	224	2	149	4.89e-73	211	227	151	XP_073781449.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015804688.3	XP_073781448.1	68.243	148	47	0	77	224	2	149	4.89e-73	211	227	151	XP_073781448.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015804688.3	XP_073781335.1	58.084	167	70	0	58	224	580	746	1.53e-71	224	227	748	XP_073781335.1 oxidation resistance protein 1a isoform X6 [Danio rerio]
XP_015804688.3	NP_001107916.1	58.084	167	70	0	58	224	525	691	1.82e-71	223	227	693	NP_001107916.1 oxidation resistance protein 1a [Danio rerio]
XP_015804688.3	XP_073781334.1	58.084	167	70	0	58	224	606	772	2.05e-71	224	227	774	XP_073781334.1 oxidation resistance protein 1a isoform X5 [Danio rerio]
XP_015804688.3	XP_021322411.1	58.084	167	70	0	58	224	609	775	3.03e-71	223	227	777	XP_021322411.1 oxidation resistance protein 1a isoform X3 [Danio rerio]
XP_015804688.3	XP_021322412.1	58.084	167	70	0	58	224	607	773	3.45e-71	223	227	775	XP_021322412.1 oxidation resistance protein 1a isoform X4 [Danio rerio]
XP_015804688.3	XP_021322410.1	58.084	167	70	0	58	224	633	799	4.09e-71	223	227	801	XP_021322410.1 oxidation resistance protein 1a isoform X2 [Danio rerio]
XP_015804688.3	XP_021322409.1	58.084	167	70	0	58	224	636	802	4.16e-71	223	227	804	XP_021322409.1 oxidation resistance protein 1a isoform X1 [Danio rerio]
XP_015804688.3	XP_073789882.1	53.774	212	87	3	13	224	514	714	1.01e-68	216	227	716	XP_073789882.1 nuclear receptor coactivator 7 isoform X4 [Danio rerio]
XP_015804688.3	XP_073789881.1	53.774	212	87	3	13	224	518	718	1.04e-68	216	227	720	XP_073789881.1 nuclear receptor coactivator 7 isoform X3 [Danio rerio]
XP_015804688.3	XP_073789880.1	53.774	212	87	3	13	224	525	725	1.29e-68	216	227	727	XP_073789880.1 nuclear receptor coactivator 7 isoform X2 [Danio rerio]
XP_015804688.3	XP_073789879.1	53.774	212	87	3	13	224	529	729	1.50e-68	216	227	731	XP_073789879.1 nuclear receptor coactivator 7 isoform X1 [Danio rerio]
XP_015804688.3	XP_073787132.1	48.598	214	103	3	18	224	36	249	7.66e-66	196	227	251	XP_073787132.1 oxidation resistance protein 1b isoform X4 [Danio rerio]
XP_015804688.3	XP_005159515.1	48.826	213	102	3	18	223	626	838	7.90e-62	199	227	841	XP_005159515.1 oxidation resistance protein 1b isoform X1 [Danio rerio]
XP_015804688.3	XP_005159516.1	55.422	166	74	0	58	223	646	811	8.49e-62	198	227	814	XP_005159516.1 oxidation resistance protein 1b isoform X2 [Danio rerio]
XP_015804688.3	NP_001038668.1	47.926	217	102	4	18	223	530	746	7.44e-60	192	227	749	NP_001038668.1 oxidation resistance protein 1b [Danio rerio]
XP_015804688.3	XP_009291343.2	50.000	162	81	0	63	224	416	577	7.12e-54	174	227	579	XP_009291343.2 oxidation resistance protein 1 isoform X3 [Danio rerio]
XP_015804688.3	XP_073784646.1	50.000	162	81	0	63	224	415	576	7.24e-54	174	227	578	XP_073784646.1 oxidation resistance protein 1 isoform X4 [Danio rerio]
XP_015804688.3	XP_688023.4	50.000	162	81	0	63	224	490	651	2.66e-53	173	227	653	XP_688023.4 oxidation resistance protein 1 isoform X2 [Danio rerio]
XP_015804688.3	XP_005158594.2	50.000	162	81	0	63	224	491	652	2.69e-53	173	227	654	XP_005158594.2 oxidation resistance protein 1 isoform X1 [Danio rerio]
XP_015804688.3	NP_001038430.2	32.432	148	90	3	87	225	257	403	2.43e-21	83.6	227	450	NP_001038430.2 MTOR-associated protein MEAK7 [Danio rerio]
XP_015804688.3	XP_068073362.1	25.847	236	109	7	51	223	325	557	1.04e-18	75.9	227	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015804688.3	XP_003201409.4	25.847	236	109	7	51	223	366	598	1.08e-18	75.9	227	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015804688.3	NP_001410177.1	26.882	93	67	1	88	180	34	125	5.42e-06	38.1	227	449	NP_001410177.1 si:ch211-197g15.5 [Danio rerio]
XP_015804689.2	NP_001313526.1	57.196	271	98	3	1	271	1	253	4.43e-105	298	274	255	NP_001313526.1 uncharacterized protein LOC792958 [Danio rerio]
XP_015804689.2	XP_005169829.1	60.396	202	71	1	70	271	22	214	3.29e-87	251	274	216	XP_005169829.1 uncharacterized protein isoform X1 [Danio rerio]
XP_015804689.2	XP_073781335.1	47.148	263	120	3	11	271	501	746	3.70e-83	256	274	748	XP_073781335.1 oxidation resistance protein 1a isoform X6 [Danio rerio]
XP_015804689.2	XP_073781334.1	47.148	263	120	3	11	271	527	772	5.83e-83	256	274	774	XP_073781334.1 oxidation resistance protein 1a isoform X5 [Danio rerio]
XP_015804689.2	XP_021322411.1	47.148	263	120	3	11	271	530	775	8.06e-83	256	274	777	XP_021322411.1 oxidation resistance protein 1a isoform X3 [Danio rerio]
XP_015804689.2	XP_021322412.1	44.803	279	130	4	11	271	501	773	1.66e-81	253	274	775	XP_021322412.1 oxidation resistance protein 1a isoform X4 [Danio rerio]
XP_015804689.2	XP_021322410.1	44.803	279	130	4	11	271	527	799	2.17e-81	253	274	801	XP_021322410.1 oxidation resistance protein 1a isoform X2 [Danio rerio]
XP_015804689.2	XP_021322409.1	44.803	279	130	4	11	271	530	802	2.22e-81	253	274	804	XP_021322409.1 oxidation resistance protein 1a isoform X1 [Danio rerio]
XP_015804689.2	NP_001107916.1	44.803	279	130	4	11	271	419	691	2.94e-81	250	274	693	NP_001107916.1 oxidation resistance protein 1a [Danio rerio]
XP_015804689.2	XP_073789881.1	49.810	263	107	6	10	271	480	718	7.34e-81	250	274	720	XP_073789881.1 nuclear receptor coactivator 7 isoform X3 [Danio rerio]
XP_015804689.2	XP_073789882.1	49.810	263	107	6	10	271	476	714	7.66e-81	250	274	716	XP_073789882.1 nuclear receptor coactivator 7 isoform X4 [Danio rerio]
XP_015804689.2	XP_073789880.1	49.810	263	107	6	10	271	487	725	9.75e-81	249	274	727	XP_073789880.1 nuclear receptor coactivator 7 isoform X2 [Danio rerio]
XP_015804689.2	XP_073789879.1	49.810	263	107	6	10	271	491	729	1.02e-80	250	274	731	XP_073789879.1 nuclear receptor coactivator 7 isoform X1 [Danio rerio]
XP_015804689.2	XP_073781336.1	53.202	203	81	2	72	271	46	237	1.48e-76	225	274	239	XP_073781336.1 oxidation resistance protein 1a isoform X7 [Danio rerio]
XP_015804689.2	XP_005159515.1	45.126	277	129	5	11	270	568	838	1.53e-74	235	274	841	XP_005159515.1 oxidation resistance protein 1b isoform X1 [Danio rerio]
XP_015804689.2	XP_073781449.1	68.919	148	46	0	124	271	2	149	5.49e-74	215	274	151	XP_073781449.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015804689.2	XP_073781448.1	68.919	148	46	0	124	271	2	149	5.49e-74	215	274	151	XP_073781448.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015804689.2	XP_005159516.1	45.977	261	123	3	11	270	568	811	7.06e-73	230	274	814	XP_005159516.1 oxidation resistance protein 1b isoform X2 [Danio rerio]
XP_015804689.2	NP_001038668.1	44.484	281	129	6	11	270	472	746	9.00e-73	229	274	749	NP_001038668.1 oxidation resistance protein 1b [Danio rerio]
XP_015804689.2	XP_073787132.1	48.585	212	102	2	66	270	37	248	2.94e-67	202	274	251	XP_073787132.1 oxidation resistance protein 1b isoform X4 [Danio rerio]
XP_015804689.2	XP_009291343.2	50.617	162	80	0	110	271	416	577	6.86e-55	178	274	579	XP_009291343.2 oxidation resistance protein 1 isoform X3 [Danio rerio]
XP_015804689.2	XP_073784646.1	50.617	162	80	0	110	271	415	576	7.97e-55	178	274	578	XP_073784646.1 oxidation resistance protein 1 isoform X4 [Danio rerio]
XP_015804689.2	XP_688023.4	50.617	162	80	0	110	271	490	651	2.00e-54	178	274	653	XP_688023.4 oxidation resistance protein 1 isoform X2 [Danio rerio]
XP_015804689.2	XP_005158594.2	50.617	162	80	0	110	271	491	652	2.03e-54	178	274	654	XP_005158594.2 oxidation resistance protein 1 isoform X1 [Danio rerio]
XP_015804689.2	NP_001038430.2	32.484	157	94	4	127	272	248	403	1.79e-21	85.1	274	450	NP_001038430.2 MTOR-associated protein MEAK7 [Danio rerio]
XP_015804689.2	XP_003201409.4	27.149	221	97	6	111	270	381	598	1.50e-19	79.7	274	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015804689.2	XP_068073362.1	27.149	221	97	6	111	270	340	557	1.79e-19	79.3	274	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015804689.2	NP_001410177.1	30.303	66	45	1	135	200	34	98	8.56e-06	38.1	274	449	NP_001410177.1 si:ch211-197g15.5 [Danio rerio]
XP_015805363.3	XP_073789880.1	27.358	106	69	3	39	137	87	191	7.01e-07	40.8	220	727	XP_073789880.1 nuclear receptor coactivator 7 isoform X2 [Danio rerio]
XP_015805363.3	XP_073789882.1	27.358	106	69	3	39	137	87	191	7.52e-07	40.8	220	716	XP_073789882.1 nuclear receptor coactivator 7 isoform X4 [Danio rerio]
XP_015805363.3	XP_073789879.1	27.358	106	69	3	39	137	91	195	7.54e-07	40.8	220	731	XP_073789879.1 nuclear receptor coactivator 7 isoform X1 [Danio rerio]
XP_015805363.3	XP_073789881.1	27.358	106	69	3	39	137	91	195	7.73e-07	40.8	220	720	XP_073789881.1 nuclear receptor coactivator 7 isoform X3 [Danio rerio]
XP_015807964.3	XP_003201409.4	21.277	188	137	4	559	736	150	336	5.20e-06	40.8	793	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015807973.3	XP_003201409.4	21.277	188	137	4	498	675	150	336	5.31e-06	40.8	732	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015808175.3	XP_003201409.4	25.517	145	91	5	555	689	151	288	4.41e-06	42.0	1197	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015808175.3	XP_068073362.1	25.517	145	91	5	555	689	110	247	5.02e-06	41.6	1197	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015808889.3	XP_068073362.1	24.026	154	108	3	149	297	112	261	1.91e-07	43.9	350	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015808889.3	XP_003201409.4	24.026	154	108	3	149	297	153	302	1.96e-07	43.9	350	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015817802.3	XP_003201409.4	21.379	290	172	12	145	387	95	375	1.92e-08	48.9	820	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015817802.3	XP_068073362.1	21.951	164	97	5	247	387	179	334	3.38e-08	48.1	820	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015817803.3	XP_003201409.4	21.379	290	172	12	145	387	95	375	1.92e-08	48.9	820	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015817803.3	XP_068073362.1	21.951	164	97	5	247	387	179	334	3.38e-08	48.1	820	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015817804.3	XP_003201409.4	21.379	290	172	12	145	387	95	375	1.55e-08	48.9	788	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015817804.3	XP_068073362.1	21.951	164	97	5	247	387	179	334	2.80e-08	48.1	788	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015817805.3	XP_003201409.4	21.649	291	170	12	83	325	95	375	1.84e-08	48.9	758	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015817805.3	XP_068073362.1	21.649	291	170	12	83	325	54	334	3.27e-08	47.8	758	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015817806.3	XP_003201409.4	21.724	290	171	11	145	387	95	375	1.29e-08	49.3	758	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015817806.3	XP_068073362.1	21.379	290	172	12	145	387	54	334	2.19e-08	48.5	758	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015818855.1	XP_003201409.4	72.968	566	145	3	5	567	45	605	0.0	885	568	606	XP_003201409.4 TBC1 domain family member 24 isoform X1 [Danio rerio]
XP_015818855.1	XP_068073362.1	72.968	566	145	3	5	567	4	564	0.0	885	568	565	XP_068073362.1 TBC1 domain family member 24 isoform X2 [Danio rerio]
XP_015818855.1	XP_073781336.1	27.099	262	116	9	311	563	44	239	2.32e-21	85.1	568	239	XP_073781336.1 oxidation resistance protein 1a isoform X7 [Danio rerio]
XP_015818855.1	XP_073781335.1	26.619	278	130	9	300	563	531	748	4.25e-21	88.6	568	748	XP_073781335.1 oxidation resistance protein 1a isoform X6 [Danio rerio]
XP_015818855.1	XP_021322411.1	26.619	278	130	9	300	563	560	777	6.17e-21	88.2	568	777	XP_021322411.1 oxidation resistance protein 1a isoform X3 [Danio rerio]
XP_015818855.1	XP_073781334.1	26.619	278	130	9	300	563	557	774	6.54e-21	88.2	568	774	XP_073781334.1 oxidation resistance protein 1a isoform X5 [Danio rerio]
XP_015818855.1	XP_021322412.1	27.099	262	116	9	311	563	580	775	1.10e-20	87.4	568	775	XP_021322412.1 oxidation resistance protein 1a isoform X4 [Danio rerio]
XP_015818855.1	NP_001107916.1	27.099	262	116	9	311	563	498	693	1.38e-20	87.0	568	693	NP_001107916.1 oxidation resistance protein 1a [Danio rerio]
XP_015818855.1	XP_021322410.1	27.099	262	116	9	311	563	606	801	1.51e-20	87.0	568	801	XP_021322410.1 oxidation resistance protein 1a isoform X2 [Danio rerio]
XP_015818855.1	XP_021322409.1	27.099	262	116	9	311	563	609	804	1.54e-20	87.0	568	804	XP_021322409.1 oxidation resistance protein 1a isoform X1 [Danio rerio]
XP_015818855.1	XP_005159515.1	27.273	264	111	9	311	563	648	841	1.36e-16	74.3	568	841	XP_005159515.1 oxidation resistance protein 1b isoform X1 [Danio rerio]
XP_015818855.1	XP_005159516.1	28.390	236	96	8	339	563	641	814	1.50e-16	74.3	568	814	XP_005159516.1 oxidation resistance protein 1b isoform X2 [Danio rerio]
XP_015818855.1	XP_073787132.1	26.199	271	127	8	306	563	41	251	1.58e-16	71.2	568	251	XP_073787132.1 oxidation resistance protein 1b isoform X4 [Danio rerio]
XP_015818855.1	NP_001038668.1	26.866	268	111	9	311	563	552	749	8.67e-16	72.0	568	749	NP_001038668.1 oxidation resistance protein 1b [Danio rerio]
XP_015818855.1	XP_005169829.1	26.295	251	114	8	324	562	24	215	1.39e-15	67.8	568	216	XP_005169829.1 uncharacterized protein isoform X1 [Danio rerio]
XP_015818855.1	NP_001313526.1	26.295	251	114	8	324	562	63	254	3.90e-15	67.4	568	255	NP_001313526.1 uncharacterized protein LOC792958 [Danio rerio]
XP_015818855.1	XP_073789882.1	26.570	207	90	5	359	563	570	716	5.90e-14	65.9	568	716	XP_073789882.1 nuclear receptor coactivator 7 isoform X4 [Danio rerio]
XP_015818855.1	XP_073789880.1	26.904	197	82	5	369	563	591	727	6.21e-14	65.9	568	727	XP_073789880.1 nuclear receptor coactivator 7 isoform X2 [Danio rerio]
XP_015818855.1	XP_073789881.1	26.570	207	90	5	359	563	574	720	6.68e-14	65.9	568	720	XP_073789881.1 nuclear receptor coactivator 7 isoform X3 [Danio rerio]
XP_015818855.1	XP_073789879.1	26.904	197	82	5	369	563	595	731	6.79e-14	65.9	568	731	XP_073789879.1 nuclear receptor coactivator 7 isoform X1 [Danio rerio]
XP_015818855.1	NP_001038430.2	26.263	198	87	7	369	561	259	402	1.10e-13	64.7	568	450	NP_001038430.2 MTOR-associated protein MEAK7 [Danio rerio]
XP_015818855.1	XP_688023.4	25.676	222	102	6	344	562	491	652	1.44e-13	64.7	568	653	XP_688023.4 oxidation resistance protein 1 isoform X2 [Danio rerio]
XP_015818855.1	XP_005158594.2	25.676	222	102	6	344	562	492	653	1.48e-13	64.7	568	654	XP_005158594.2 oxidation resistance protein 1 isoform X1 [Danio rerio]
XP_015818855.1	XP_009291343.2	25.676	222	102	6	344	562	417	578	1.63e-13	64.3	568	579	XP_009291343.2 oxidation resistance protein 1 isoform X3 [Danio rerio]
XP_015818855.1	XP_073784646.1	25.676	222	102	6	344	562	416	577	1.82e-13	64.3	568	578	XP_073784646.1 oxidation resistance protein 1 isoform X4 [Danio rerio]
XP_015818855.1	XP_073781449.1	27.670	206	88	6	359	562	4	150	2.21e-13	59.7	568	151	XP_073781449.1 uncharacterized protein isoform X2 [Danio rerio]
XP_015818855.1	XP_073781448.1	27.670	206	88	6	359	562	4	150	2.21e-13	59.7	568	151	XP_073781448.1 uncharacterized protein isoform X2 [Danio rerio]
